transaction_id,purchase_date,category,product_name,channel,customer_age_group,customer_gender,quantity,unit_price,discount_rate,revenue,customer_id
TX50756,2025-01-17,Home,Pillow,Web,36-45,M,3,31.5,0.1,94.5,U00407
TX51817,2025-01-17,Clothing,Dress,Web,56+,Other,1,75,0,75,U00350
TX51916,2025-01-17,Clothing,Dress,Web,26-35,Other,1,67.5,0.1,67.5,U00257
TX52146,2025-01-17,Books,Fiction Novel,Mobile App,56+,Other,1,18,0,18,U00547
TX52293,2025-01-17,Beauty,Lipstick,Web,18-25,M,1,22,0,22,U00378
TX50191,2025-01-18,Electronics,Smart Watch,Mobile App,56+,M,3,199,0,597,U00692
TX50357,2025-01-18,Beauty,Lipstick,Web,36-45,F,1,22,0,22,U00058
TX50900,2025-01-18,Clothing,Sneakers,Marketplace,18-25,F,1,85.5,0.1,85.5,U00036
TX52122,2025-01-18,Beauty,Skincare Set,Marketplace,46-55,Other,2,89,0,178,U00655
TX51321,2025-01-19,Home,Lamp,Mobile App,18-25,Other,1,55,0,55,U00248
TX51337,2025-01-19,Beauty,Face Mask,Web,46-55,Other,1,18,0,18,U00243
TX51669,2025-01-19,Books,Biography,Mobile App,56+,F,1,25.2,0.1,25.2,U00121
TX51727,2025-01-19,Books,Self-Help,Social Media,36-45,M,1,22,0,22,U00470
TX51758,2025-01-19,Beauty,Lipstick,Marketplace,56+,Other,1,22,0,22,U00618
TX51875,2025-01-19,Books,Biography,Marketplace,18-25,F,1,22.4,0.2,22.4,U00650
TX52160,2025-01-19,Electronics,Phone Case,Mobile App,56+,F,2,25,0,50,U00618
TX50262,2025-01-20,Electronics,Headphones,Mobile App,36-45,F,2,89,0,178,U00710
TX50268,2025-01-20,Beauty,Perfume,Social Media,56+,F,1,99.0,0.1,99.0,U00200
TX50607,2025-01-20,Home,Lamp,Mobile App,26-35,M,1,55,0,55,U00559
TX50802,2025-01-20,Books,Cookbook,Social Media,56+,M,1,25,0,25,U00782
TX51178,2025-01-20,Beauty,Skincare Set,Marketplace,56+,F,1,89,0,89,U00216
TX51450,2025-01-20,Clothing,Sneakers,Web,46-55,Other,1,95,0,95,U00674
TX51500,2025-01-20,Books,Fiction Novel,Web,46-55,Other,1,16.2,0.1,16.2,U00896
TX51648,2025-01-20,Beauty,Perfume,Web,18-25,Other,1,110,0,110,U00006
TX52329,2025-01-20,Electronics,Smart Watch,Web,36-45,Other,1,199,0,199,U00406
TX52415,2025-01-20,Books,Tech Manual,Marketplace,56+,F,1,36.0,0.2,36.0,U00198
TX50292,2025-01-21,Electronics,Phone Case,Web,18-25,M,2,25,0,50,U00698
TX50908,2025-01-21,Books,Cookbook,Social Media,56+,Other,2,22.5,0.1,45.0,U00623
TX51550,2025-01-21,Beauty,Skincare Set,Social Media,46-55,M,2,71.2,0.2,142.4,U00853
TX52453,2025-01-21,Home,Lamp,Mobile App,26-35,Other,1,55,0,55,U00720
TX50182,2025-01-22,Clothing,Jeans,Social Media,18-25,F,1,65,0,65,U00409
TX50186,2025-01-22,Beauty,Skincare Set,Web,56+,M,1,71.2,0.2,71.2,U00692
TX50356,2025-01-22,Beauty,Hair Dryer,Mobile App,56+,Other,1,65,0,65,U00699
TX50570,2025-01-22,Home,Rug,Web,18-25,M,1,108.0,0.1,108.0,U00768
TX50663,2025-01-22,Home,Bedsheet,Mobile App,36-45,Other,3,31.5,0.3,94.5,U00831
TX50967,2025-01-22,Electronics,Phone Case,Social Media,56+,M,3,25,0,75,U00474
TX52223,2025-01-22,Electronics,Phone Case,Mobile App,46-55,Other,1,25,0,25,U00726
TX52328,2025-01-22,Electronics,Bluetooth Speaker,Marketplace,26-35,Other,1,79,0,79,U00255
TX50002,2025-01-23,Books,Biography,Mobile App,26-35,F,1,28,0,28,U00462
TX50042,2025-01-23,Books,Fiction Novel,Social Media,56+,F,1,18,0,18,U00572
TX50258,2025-01-23,Clothing,Hoodie,Mobile App,36-45,M,2,55,0,110,U00072
TX50853,2025-01-23,Books,Tech Manual,Marketplace,46-55,Other,3,45,0,135,U00775
TX50926,2025-01-23,Beauty,Perfume,Marketplace,46-55,M,1,110,0,110,U00071
TX51412,2025-01-23,Clothing,Sneakers,Marketplace,18-25,M,1,95,0,95,U00763
TX51503,2025-01-23,Beauty,Perfume,Marketplace,18-25,M,2,99.0,0.1,198.0,U00746
TX51597,2025-01-23,Electronics,Smart Watch,Web,26-35,M,3,199,0,597,U00851
TX51611,2025-01-23,Electronics,Smart Watch,Mobile App,26-35,F,1,159.2,0.2,159.2,U00729
TX51712,2025-01-23,Books,Biography,Social Media,56+,M,2,25.2,0.1,50.4,U00168
TX52037,2025-01-23,Electronics,Phone Case,Web,26-35,Other,2,25,0,50,U00670
TX52164,2025-01-23,Clothing,Dress,Mobile App,26-35,Other,1,75,0,75,U00804
TX50411,2025-01-24,Clothing,Sneakers,Mobile App,18-25,M,2,95,0,190,U00496
TX50508,2025-01-24,Electronics,Smart Watch,Marketplace,26-35,Other,1,199,0,199,U00831
TX51466,2025-01-24,Electronics,Phone Case,Web,46-55,F,1,25,0,25,U00138
TX51469,2025-01-24,Beauty,Face Mask,Mobile App,36-45,M,1,16.2,0.1,16.2,U00862
TX51746,2025-01-24,Beauty,Skincare Set,Social Media,46-55,M,2,89,0,178,U00366
TX52129,2025-01-24,Books,Fiction Novel,Social Media,26-35,F,1,18,0,18,U00618
TX50463,2025-01-25,Beauty,Face Mask,Mobile App,18-25,M,1,18,0,18,U00432
TX50595,2025-01-25,Beauty,Skincare Set,Social Media,46-55,Other,2,89,0,178,U00495
TX50651,2025-01-25,Home,Bedsheet,Social Media,56+,M,2,45,0,90,U00259
TX51429,2025-01-25,Electronics,Smart Watch,Mobile App,26-35,Other,2,159.2,0.2,318.4,U00846
TX51702,2025-01-25,Books,Cookbook,Web,18-25,Other,1,22.5,0.1,22.5,U00516
TX51843,2025-01-25,Electronics,Smart Watch,Social Media,46-55,M,3,199,0,597,U00715
TX52322,2025-01-25,Clothing,Hoodie,Social Media,56+,F,3,49.5,0.1,148.5,U00752
TX52391,2025-01-25,Books,Cookbook,Marketplace,26-35,F,1,20.0,0.2,20.0,U00618
TX52407,2025-01-25,Home,Bedsheet,Mobile App,18-25,F,1,36.0,0.2,36.0,U00577
TX50327,2025-01-26,Beauty,Skincare Set,Mobile App,56+,M,2,89,0,178,U00277
TX50464,2025-01-26,Home,Bedsheet,Mobile App,36-45,F,1,45,0,45,U00078
TX50664,2025-01-26,Clothing,Dress,Marketplace,56+,F,1,75,0,75,U00530
TX50889,2025-01-26,Beauty,Lipstick,Social Media,26-35,Other,3,22,0,66,U00314
TX51041,2025-01-26,Electronics,Bluetooth Speaker,Web,46-55,Other,2,79,0,158,U00591
TX51234,2025-01-26,Electronics,Charger,Social Media,46-55,F,2,35,0,70,U00493
TX51298,2025-01-26,Clothing,Jeans,Marketplace,18-25,M,1,65,0,65,U00692
TX51456,2025-01-26,Electronics,Phone Case,Marketplace,26-35,F,1,25,0,25,U00704
TX51695,2025-01-26,Home,Lamp,Marketplace,46-55,Other,2,55,0,110,U00296
TX51772,2025-01-26,Electronics,Phone Case,Social Media,18-25,M,1,25,0,25,U00425
TX52463,2025-01-26,Electronics,Bluetooth Speaker,Mobile App,18-25,Other,2,79,0,158,U00246
TX50699,2025-01-27,Electronics,Phone Case,Marketplace,36-45,M,1,20.0,0.2,20.0,U00125
TX51047,2025-01-27,Books,Tech Manual,Marketplace,26-35,F,2,40.5,0.1,81.0,U00343
TX51409,2025-01-27,Home,Bedsheet,Social Media,46-55,F,3,40.5,0.1,121.5,U00077
TX51718,2025-01-27,Books,Tech Manual,Social Media,46-55,F,2,45,0,90,U00481
TX51787,2025-01-27,Clothing,T-Shirt,Mobile App,46-55,M,1,28,0,28,U00886
TX52139,2025-01-27,Clothing,Hoodie,Social Media,26-35,M,1,55,0,55,U00458
TX52271,2025-01-27,Books,Self-Help,Web,26-35,Other,2,22,0,44,U00110
TX50348,2025-01-28,Home,Lamp,Web,18-25,Other,1,55,0,55,U00340
TX50430,2025-01-28,Home,Bedsheet,Social Media,46-55,Other,3,40.5,0.1,121.5,U00261
TX50494,2025-01-28,Clothing,Sneakers,Social Media,18-25,F,1,95,0,95,U00256
TX50752,2025-01-28,Books,Self-Help,Marketplace,18-25,F,2,22,0,44,U00220
TX51124,2025-01-28,Beauty,Perfume,Mobile App,46-55,M,1,110,0,110,U00554
TX51444,2025-01-28,Clothing,Jeans,Marketplace,46-55,Other,1,65,0,65,U00476
TX51518,2025-01-28,Clothing,Jeans,Social Media,18-25,F,1,58.5,0.1,58.5,U00772
TX51637,2025-01-28,Books,Cookbook,Marketplace,18-25,F,1,25,0,25,U00697
TX52182,2025-01-28,Beauty,Skincare Set,Mobile App,18-25,F,1,89,0,89,U00722
TX52343,2025-01-28,Home,Bedsheet,Marketplace,46-55,M,2,45,0,90,U00776
TX51279,2025-01-29,Electronics,Phone Case,Marketplace,26-35,F,2,22.5,0.1,45.0,U00641
TX51327,2025-01-29,Electronics,Charger,Web,56+,F,1,35,0,35,U00033
TX51561,2025-01-29,Beauty,Hair Dryer,Social Media,18-25,Other,1,65,0,65,U00362
TX51986,2025-01-29,Books,Tech Manual,Web,56+,F,1,45,0,45,U00016
TX52096,2025-01-29,Electronics,Charger,Social Media,26-35,Other,1,28.0,0.2,28.0,U00037
TX52199,2025-01-29,Home,Lamp,Mobile App,36-45,Other,1,44.0,0.2,44.0,U00150
TX52213,2025-01-29,Electronics,Headphones,Marketplace,56+,M,2,89,0,178,U00571
TX51057,2025-01-30,Home,Lamp,Social Media,26-35,M,2,55,0,110,U00483
TX52131,2025-01-30,Beauty,Lipstick,Web,36-45,M,2,22,0,44,U00268
TX50211,2025-01-31,Beauty,Skincare Set,Mobile App,46-55,F,1,89,0,89,U00553
TX50414,2025-01-31,Clothing,T-Shirt,Marketplace,18-25,Other,1,28,0,28,U00185
TX50623,2025-01-31,Beauty,Lipstick,Social Media,46-55,M,1,22,0,22,U00461
TX50980,2025-01-31,Books,Self-Help,Mobile App,26-35,M,1,17.6,0.2,17.6,U00310
TX51109,2025-01-31,Beauty,Perfume,Web,18-25,M,1,110,0,110,U00084
TX51363,2025-01-31,Home,Pillow,Mobile App,46-55,Other,1,28.0,0.2,28.0,U00176
TX51406,2025-01-31,Electronics,Smart Watch,Mobile App,36-45,F,3,199,0,597,U00856
TX52284,2025-01-31,Clothing,Hoodie,Social Media,46-55,M,1,49.5,0.1,49.5,U00875
TX52304,2025-01-31,Beauty,Hair Dryer,Marketplace,46-55,F,1,65,0,65,U00431
TX50062,2025-02-01,Clothing,Hoodie,Web,36-45,Other,1,55,0,55,U00511
TX50185,2025-02-01,Beauty,Face Mask,Social Media,36-45,M,1,16.2,0.1,16.2,U00309
TX50772,2025-02-01,Beauty,Face Mask,Web,26-35,M,1,18,0,18,U00591
TX50797,2025-02-01,Electronics,Phone Case,Web,46-55,Other,1,25,0,25,U00171
TX51303,2025-02-01,Beauty,Perfume,Marketplace,26-35,M,1,88.0,0.2,88.0,U00230
TX50033,2025-02-02,Home,Rug,Social Media,26-35,Other,1,96.0,0.2,96.0,U00003
TX50137,2025-02-02,Clothing,Sneakers,Web,56+,Other,1,95,0,95,U00817
TX50263,2025-02-02,Books,Biography,Web,18-25,M,1,25.2,0.1,25.2,U00085
TX50478,2025-02-02,Clothing,Dress,Mobile App,18-25,M,1,75,0,75,U00057
TX50689,2025-02-02,Clothing,Sneakers,Mobile App,18-25,F,1,85.5,0.1,85.5,U00236
TX50798,2025-02-02,Books,Biography,Marketplace,56+,F,3,28,0,84,U00705
TX50946,2025-02-02,Books,Biography,Marketplace,26-35,M,1,22.4,0.2,22.4,U00148
TX52045,2025-02-02,Electronics,Smart Watch,Marketplace,26-35,Other,2,139.3,0.3,278.6,U00641
TX52226,2025-02-02,Home,Bedsheet,Web,56+,Other,1,45,0,45,U00632
TX50266,2025-02-03,Beauty,Hair Dryer,Social Media,18-25,Other,1,58.5,0.1,58.5,U00594
TX50560,2025-02-03,Clothing,Jeans,Marketplace,46-55,M,1,65,0,65,U00107
TX51907,2025-02-03,Beauty,Perfume,Social Media,56+,M,1,88.0,0.2,88.0,U00573
TX52019,2025-02-03,Clothing,Sneakers,Marketplace,56+,M,1,95,0,95,U00434
TX50021,2025-02-04,Books,Biography,Mobile App,56+,M,1,28,0,28,U00113
TX50149,2025-02-04,Electronics,Bluetooth Speaker,Marketplace,46-55,M,1,79,0,79,U00302
TX50845,2025-02-04,Books,Tech Manual,Mobile App,56+,M,1,36.0,0.2,36.0,U00752
TX51255,2025-02-04,Books,Biography,Mobile App,36-45,Other,2,28,0,56,U00338
TX51525,2025-02-04,Home,Lamp,Web,56+,M,1,55,0,55,U00589
TX52383,2025-02-04,Home,Bedsheet,Marketplace,18-25,M,1,45,0,45,U00168
TX50073,2025-02-05,Beauty,Perfume,Mobile App,56+,M,1,77.0,0.3,77.0,U00296
TX51530,2025-02-05,Beauty,Perfume,Mobile App,56+,M,1,88.0,0.2,88.0,U00110
TX51622,2025-02-05,Clothing,Jeans,Web,56+,F,1,65,0,65,U00371
TX52372,2025-02-05,Clothing,Jeans,Mobile App,36-45,M,2,58.5,0.1,117.0,U00369
TX50487,2025-02-06,Books,Tech Manual,Web,56+,Other,1,36.0,0.2,36.0,U00311
TX50649,2025-02-06,Home,Lamp,Social Media,36-45,Other,1,55,0,55,U00511
TX50309,2025-02-07,Home,Curtain,Web,26-35,Other,3,58.5,0.1,175.5,U00201
TX51011,2025-02-07,Electronics,Smart Watch,Social Media,36-45,M,1,199,0,199,U00173
TX51039,2025-02-07,Books,Tech Manual,Mobile App,46-55,M,1,45,0,45,U00388
TX51127,2025-02-07,Electronics,Smart Watch,Web,18-25,Other,1,199,0,199,U00084
TX51351,2025-02-07,Beauty,Skincare Set,Marketplace,46-55,Other,1,62.3,0.3,62.3,U00818
TX51462,2025-02-07,Books,Fiction Novel,Web,36-45,Other,2,18,0,36,U00438
TX51707,2025-02-07,Books,Fiction Novel,Web,36-45,M,1,18,0,18,U00086
TX51880,2025-02-07,Books,Tech Manual,Mobile App,26-35,F,1,31.5,0.3,31.5,U00441
TX52345,2025-02-07,Home,Lamp,Mobile App,46-55,M,2,49.5,0.1,99.0,U00112
TX52441,2025-02-07,Home,Pillow,Marketplace,26-35,Other,2,35,0,70,U00134
TX50343,2025-02-08,Electronics,Phone Case,Mobile App,26-35,Other,1,22.5,0.1,22.5,U00721
TX50399,2025-02-08,Home,Pillow,Web,46-55,F,2,31.5,0.1,63.0,U00822
TX50613,2025-02-08,Beauty,Lipstick,Mobile App,18-25,M,2,19.8,0.1,39.6,U00421
TX51196,2025-02-08,Beauty,Hair Dryer,Social Media,18-25,F,1,65,0,65,U00854
TX51266,2025-02-08,Home,Lamp,Marketplace,18-25,F,1,55,0,55,U00223
TX51928,2025-02-08,Electronics,Charger,Marketplace,36-45,Other,2,35,0,70,U00728
TX52014,2025-02-08,Beauty,Face Mask,Mobile App,26-35,F,1,18,0,18,U00046
TX52252,2025-02-08,Books,Fiction Novel,Mobile App,46-55,Other,3,18,0,54,U00647
TX50146,2025-02-09,Electronics,Smart Watch,Web,56+,Other,2,179.1,0.1,358.2,U00317
TX50321,2025-02-09,Clothing,Hoodie,Marketplace,26-35,F,3,44.0,0.2,132.0,U00031
TX50527,2025-02-09,Books,Fiction Novel,Marketplace,56+,F,1,18,0,18,U00492
TX51349,2025-02-09,Electronics,Headphones,Mobile App,46-55,Other,1,89,0,89,U00133
TX51461,2025-02-09,Electronics,Headphones,Web,46-55,M,2,89,0,178,U00685
TX51614,2025-02-09,Clothing,Sneakers,Marketplace,18-25,Other,3,85.5,0.1,256.5,U00864
TX51940,2025-02-09,Beauty,Perfume,Web,46-55,F,1,99.0,0.1,99.0,U00160
TX52125,2025-02-09,Electronics,Charger,Social Media,18-25,M,1,35,0,35,U00855
TX52224,2025-02-09,Clothing,Jeans,Mobile App,46-55,M,1,58.5,0.1,58.5,U00185
TX52357,2025-02-09,Beauty,Lipstick,Social Media,36-45,F,1,17.6,0.2,17.6,U00728
TX50484,2025-02-10,Beauty,Perfume,Mobile App,36-45,F,1,110,0,110,U00518
TX50630,2025-02-10,Beauty,Face Mask,Social Media,18-25,Other,1,16.2,0.1,16.2,U00805
TX50731,2025-02-10,Clothing,Sneakers,Social Media,26-35,F,1,85.5,0.1,85.5,U00345
TX50848,2025-02-10,Books,Self-Help,Marketplace,36-45,M,1,15.4,0.3,15.4,U00474
TX51356,2025-02-10,Home,Rug,Social Media,46-55,Other,1,84.0,0.3,84.0,U00245
TX51426,2025-02-10,Home,Lamp,Social Media,26-35,M,1,55,0,55,U00775
TX51486,2025-02-10,Books,Fiction Novel,Social Media,26-35,M,1,14.4,0.2,14.4,U00266
TX51512,2025-02-10,Electronics,Phone Case,Web,18-25,M,2,25,0,50,U00186
TX52274,2025-02-10,Home,Bedsheet,Social Media,46-55,Other,1,40.5,0.1,40.5,U00678
TX50207,2025-02-11,Beauty,Hair Dryer,Marketplace,26-35,Other,2,65,0,130,U00483
TX50694,2025-02-11,Electronics,Bluetooth Speaker,Web,36-45,F,3,79,0,237,U00156
TX51381,2025-02-11,Electronics,Smart Watch,Web,18-25,M,1,199,0,199,U00294
TX51615,2025-02-11,Beauty,Face Mask,Marketplace,56+,M,1,18,0,18,U00336
TX51678,2025-02-11,Beauty,Hair Dryer,Marketplace,26-35,M,1,52.0,0.2,52.0,U00579
TX52062,2025-02-11,Clothing,Sneakers,Mobile App,18-25,Other,3,95,0,285,U00297
TX52472,2025-02-11,Beauty,Perfume,Mobile App,56+,Other,1,77.0,0.3,77.0,U00637
TX50198,2025-02-12,Electronics,Phone Case,Marketplace,18-25,F,1,20.0,0.2,20.0,U00155
TX50481,2025-02-12,Home,Pillow,Marketplace,26-35,F,1,35,0,35,U00193
TX50614,2025-02-12,Beauty,Lipstick,Mobile App,36-45,Other,2,22,0,44,U00392
TX50707,2025-02-12,Books,Fiction Novel,Marketplace,46-55,Other,1,18,0,18,U00118
TX51238,2025-02-12,Beauty,Lipstick,Web,46-55,Other,1,19.8,0.1,19.8,U00068
TX51300,2025-02-12,Clothing,T-Shirt,Marketplace,56+,M,3,25.2,0.1,75.6,U00703
TX51800,2025-02-12,Home,Pillow,Mobile App,56+,Other,2,35,0,70,U00174
TX51905,2025-02-12,Clothing,Sneakers,Marketplace,18-25,M,2,95,0,190,U00222
TX51952,2025-02-12,Beauty,Lipstick,Marketplace,56+,F,1,19.8,0.1,19.8,U00246
TX52145,2025-02-12,Clothing,Jeans,Web,26-35,F,1,65,0,65,U00496
TX50749,2025-02-13,Home,Curtain,Web,46-55,M,1,58.5,0.1,58.5,U00103
TX51684,2025-02-13,Beauty,Skincare Set,Mobile App,26-35,Other,3,62.3,0.3,186.9,U00743
TX51686,2025-02-13,Beauty,Hair Dryer,Marketplace,46-55,M,1,58.5,0.1,58.5,U00547
TX51766,2025-02-13,Electronics,Headphones,Web,46-55,M,2,89,0,178,U00729
TX51819,2025-02-13,Beauty,Face Mask,Marketplace,26-35,F,1,14.4,0.2,14.4,U00140
TX52404,2025-02-13,Electronics,Phone Case,Mobile App,56+,F,1,17.5,0.3,17.5,U00864
TX52459,2025-02-13,Clothing,Hoodie,Social Media,18-25,F,1,55,0,55,U00292
TX50159,2025-02-14,Home,Pillow,Web,46-55,F,2,35,0,70,U00400
TX50278,2025-02-14,Beauty,Hair Dryer,Mobile App,26-35,F,2,58.5,0.1,117.0,U00898
TX50363,2025-02-14,Electronics,Headphones,Mobile App,46-55,F,1,89,0,89,U00074
TX50661,2025-02-14,Clothing,Dress,Marketplace,36-45,F,2,75,0,150,U00080
TX51311,2025-02-14,Books,Fiction Novel,Web,36-45,F,2,18,0,36,U00130
TX52004,2025-02-14,Home,Pillow,Marketplace,46-55,M,2,35,0,70,U00705
TX52410,2025-02-14,Books,Fiction Novel,Web,36-45,Other,2,18,0,36,U00887
TX50467,2025-02-15,Clothing,Jeans,Marketplace,26-35,Other,2,58.5,0.1,117.0,U00820
TX50647,2025-02-15,Electronics,Charger,Web,26-35,Other,1,35,0,35,U00500
TX50654,2025-02-15,Beauty,Skincare Set,Mobile App,46-55,Other,2,80.1,0.1,160.2,U00725
TX52071,2025-02-15,Home,Rug,Web,56+,F,1,120,0,120,U00562
TX52408,2025-02-15,Beauty,Skincare Set,Mobile App,56+,Other,1,89,0,89,U00666
TX50064,2025-02-16,Beauty,Face Mask,Web,26-35,Other,2,18,0,36,U00850
TX51211,2025-02-16,Books,Tech Manual,Social Media,18-25,F,2,40.5,0.1,81.0,U00775
TX51538,2025-02-16,Beauty,Perfume,Social Media,56+,F,1,110,0,110,U00776
TX51821,2025-02-16,Electronics,Headphones,Marketplace,18-25,F,1,89,0,89,U00799
TX52449,2025-02-16,Home,Rug,Social Media,36-45,M,2,120,0,240,U00614
TX52458,2025-02-16,Clothing,Dress,Marketplace,26-35,F,1,75,0,75,U00132
TX50526,2025-02-17,Books,Self-Help,Social Media,46-55,M,1,19.8,0.1,19.8,U00655
TX51262,2025-02-17,Books,Cookbook,Marketplace,18-25,F,1,25,0,25,U00341
TX51651,2025-02-17,Beauty,Lipstick,Marketplace,46-55,M,1,22,0,22,U00446
TX51856,2025-02-17,Beauty,Face Mask,Marketplace,46-55,M,3,12.6,0.3,37.8,U00741
TX52323,2025-02-17,Books,Tech Manual,Web,26-35,Other,2,36.0,0.2,72.0,U00447
TX52467,2025-02-17,Electronics,Phone Case,Mobile App,46-55,Other,1,22.5,0.1,22.5,U00467
TX50815,2025-02-18,Electronics,Bluetooth Speaker,Marketplace,26-35,F,1,79,0,79,U00440
TX51013,2025-02-18,Electronics,Headphones,Web,36-45,M,2,89,0,178,U00183
TX51288,2025-02-18,Electronics,Smart Watch,Social Media,46-55,M,1,179.1,0.1,179.1,U00493
TX50031,2025-02-19,Home,Bedsheet,Mobile App,26-35,M,1,45,0,45,U00032
TX50514,2025-02-19,Books,Biography,Social Media,46-55,M,1,22.4,0.2,22.4,U00436
TX50717,2025-02-19,Beauty,Hair Dryer,Marketplace,46-55,F,1,52.0,0.2,52.0,U00087
TX51034,2025-02-19,Books,Biography,Web,18-25,F,2,25.2,0.1,50.4,U00456
TX51267,2025-02-19,Beauty,Skincare Set,Mobile App,46-55,Other,2,80.1,0.1,160.2,U00482
TX51808,2025-02-19,Clothing,Jeans,Marketplace,56+,F,3,65,0,195,U00393
TX51910,2025-02-19,Clothing,Dress,Marketplace,26-35,Other,1,75,0,75,U00376
TX52082,2025-02-19,Clothing,Hoodie,Social Media,56+,M,2,55,0,110,U00516
TX50842,2025-02-20,Books,Tech Manual,Social Media,36-45,M,2,45,0,90,U00109
TX51016,2025-02-20,Books,Cookbook,Marketplace,36-45,M,1,22.5,0.1,22.5,U00727
TX51516,2025-02-20,Home,Bedsheet,Social Media,36-45,Other,2,40.5,0.1,81.0,U00655
TX52460,2025-02-20,Books,Fiction Novel,Social Media,56+,Other,1,16.2,0.1,16.2,U00582
TX50052,2025-02-21,Clothing,Jeans,Web,46-55,M,1,58.5,0.1,58.5,U00242
TX50280,2025-02-21,Clothing,Sneakers,Mobile App,46-55,Other,1,95,0,95,U00132
TX50489,2025-02-21,Electronics,Charger,Mobile App,26-35,Other,1,31.5,0.1,31.5,U00211
TX51438,2025-02-21,Home,Curtain,Social Media,56+,M,1,58.5,0.1,58.5,U00657
TX51564,2025-02-21,Beauty,Face Mask,Social Media,26-35,M,1,18,0,18,U00370
TX51953,2025-02-21,Electronics,Phone Case,Mobile App,46-55,M,1,25,0,25,U00878
TX52244,2025-02-21,Clothing,Jeans,Web,18-25,Other,2,65,0,130,U00029
TX52267,2025-02-21,Home,Bedsheet,Marketplace,18-25,F,3,45,0,135,U00300
TX52400,2025-02-21,Books,Cookbook,Web,26-35,M,1,25,0,25,U00028
TX50181,2025-02-22,Books,Tech Manual,Web,46-55,M,1,45,0,45,U00431
TX50410,2025-02-22,Home,Rug,Marketplace,36-45,Other,1,120,0,120,U00552
TX51677,2025-02-22,Electronics,Bluetooth Speaker,Marketplace,36-45,Other,1,79,0,79,U00417
TX50434,2025-02-23,Books,Self-Help,Social Media,18-25,F,1,17.6,0.2,17.6,U00583
TX50583,2025-02-23,Beauty,Hair Dryer,Mobile App,26-35,F,3,65,0,195,U00816
TX51664,2025-02-23,Home,Bedsheet,Social Media,36-45,M,1,45,0,45,U00003
TX50242,2025-02-24,Books,Tech Manual,Web,36-45,M,1,40.5,0.1,40.5,U00654
TX50416,2025-02-24,Clothing,T-Shirt,Mobile App,26-35,M,1,22.4,0.2,22.4,U00321
TX50441,2025-02-24,Home,Curtain,Marketplace,46-55,M,1,65,0,65,U00746
TX50597,2025-02-24,Books,Biography,Web,56+,M,1,25.2,0.1,25.2,U00834
TX50644,2025-02-24,Beauty,Skincare Set,Mobile App,18-25,M,2,89,0,178,U00821
TX50711,2025-02-24,Electronics,Headphones,Social Media,26-35,F,1,89,0,89,U00742
TX51212,2025-02-24,Home,Rug,Social Media,46-55,Other,1,96.0,0.2,96.0,U00301
TX51355,2025-02-24,Beauty,Hair Dryer,Mobile App,18-25,M,1,65,0,65,U00745
TX51378,2025-02-24,Electronics,Bluetooth Speaker,Social Media,56+,Other,1,71.1,0.1,71.1,U00657
TX50003,2025-02-25,Books,Biography,Marketplace,18-25,M,1,25.2,0.1,25.2,U00535
TX50401,2025-02-25,Home,Lamp,Web,36-45,Other,1,49.5,0.1,49.5,U00617
TX51259,2025-02-25,Electronics,Phone Case,Mobile App,18-25,Other,2,25,0,50,U00127
TX51459,2025-02-25,Books,Tech Manual,Mobile App,18-25,F,3,45,0,135,U00759
TX51507,2025-02-25,Clothing,Hoodie,Social Media,46-55,M,2,44.0,0.2,88.0,U00187
TX51739,2025-02-25,Books,Biography,Mobile App,56+,F,1,28,0,28,U00667
TX52137,2025-02-25,Clothing,T-Shirt,Mobile App,46-55,F,1,28,0,28,U00211
TX50947,2025-02-26,Beauty,Hair Dryer,Mobile App,18-25,Other,3,58.5,0.1,175.5,U00495
TX50987,2025-02-26,Electronics,Bluetooth Speaker,Marketplace,26-35,F,1,79,0,79,U00120
TX51027,2025-02-26,Home,Rug,Social Media,46-55,F,1,96.0,0.2,96.0,U00016
TX51665,2025-02-26,Home,Rug,Social Media,46-55,M,1,120,0,120,U00064
TX52097,2025-02-26,Home,Rug,Marketplace,56+,F,1,120,0,120,U00882
TX50035,2025-02-27,Electronics,Charger,Mobile App,46-55,M,1,35,0,35,U00842
TX50141,2025-02-27,Books,Biography,Social Media,56+,F,2,22.4,0.2,44.8,U00766
TX50565,2025-02-27,Home,Bedsheet,Mobile App,26-35,Other,2,45,0,90,U00754
TX51023,2025-02-27,Clothing,Dress,Web,56+,M,1,67.5,0.1,67.5,U00858
TX51204,2025-02-27,Electronics,Charger,Social Media,46-55,Other,1,28.0,0.2,28.0,U00237
TX51630,2025-02-27,Home,Lamp,Social Media,26-35,Other,1,55,0,55,U00489
TX50287,2025-02-28,Electronics,Smart Watch,Mobile App,36-45,Other,1,139.3,0.3,139.3,U00286
TX50371,2025-02-28,Books,Self-Help,Web,56+,M,1,22,0,22,U00083
TX51084,2025-02-28,Beauty,Skincare Set,Web,18-25,F,1,89,0,89,U00541
TX52030,2025-02-28,Beauty,Hair Dryer,Web,46-55,Other,1,65,0,65,U00778
TX52493,2025-02-28,Beauty,Hair Dryer,Marketplace,56+,F,1,65,0,65,U00281
TX50019,2025-03-01,Clothing,T-Shirt,Marketplace,18-25,F,3,25.2,0.1,75.6,U00276
TX50088,2025-03-01,Books,Cookbook,Mobile App,26-35,F,1,25,0,25,U00259
TX50095,2025-03-01,Beauty,Skincare Set,Web,46-55,Other,1,71.2,0.2,71.2,U00080
